Compound,Compoundclass,compoundtree
https://www.kegg.jp/entry/C00053,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00257,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00257,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00257,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class30,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00257,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class30,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00257,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class30,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00257,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00577,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00577,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00577,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00577,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00577,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00577,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class27,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class27,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class27,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04628,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04628,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04628,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C04628,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C04628,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04628,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C03576,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C03576,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C03576,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C03576,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C03576,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C03576,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00989,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00989,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00989,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C00989,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00989,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00989,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01083,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01083,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class33,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01083,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class33,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C01083,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class33,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class35
https://www.kegg.jp/entry/C01083,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class35,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01083,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class35,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C16588,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C16588,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C16588,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C16588,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C16588,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C16588,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C16589,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C16589,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C16589,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C16589,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C16589,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C16589,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C02426,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C02426,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C02426,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C02426,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C02426,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C02426,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00558,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00558,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00558,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class30,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00558,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class30,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00558,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class30,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00558,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00124,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00124,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00124,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00124,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00124,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00124,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06566,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class163,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06566,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class163,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C06566,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class159,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06566,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class159,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class163
https://www.kegg.jp/entry/C06566,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class159,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C06566,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01941,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class163,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01941,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class163,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01941,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class162,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01941,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class162,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class163
https://www.kegg.jp/entry/C01941,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class162,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01941,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05777,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05777,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05777,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C05777,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C05777,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05777,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00272,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00272,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00272,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00272,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00272,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00272,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C18237,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C18237,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C18237,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C18237,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C18237,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C18237,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C06454,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class184,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C00645,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00645,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00645,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class29,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00645,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class29,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00645,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class29,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00645,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00270,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00270,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00270,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class29,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00270,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class29,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00270,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class29,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00270,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00209,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00209,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00209,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C00209,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00209,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00209,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00383,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00383,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00383,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C00383,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00383,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00383,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06104,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C06104,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06104,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C06104,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C06104,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class2,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06104,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
